step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
760,3550.666,4515.4798,-16.128,30.972,172.04,1.992,1.013,-16.099,29.960,0.4844,0.1548,0.038,0.000,0.198,-0.024,100.629
761,3555.266,4344.9944,-16.231,30.953,173.20,2.011,1.002,-16.099,29.960,0.4740,0.1595,0.039,0.000,0.199,0.003,100.006
762,3559.966,4511.3740,-16.335,30.932,174.35,2.043,0.988,-16.255,29.947,0.4595,0.1816,0.041,0.000,0.200,0.001,50.395
763,3564.616,4370.2833,-16.440,30.909,175.50,2.060,0.976,-16.412,29.933,0.4512,0.1760,0.041,0.000,0.200,0.024,99.962
764,3569.266,4406.8563,-16.546,30.885,176.65,2.082,0.961,-16.412,29.933,0.4567,0.1492,0.038,0.000,0.200,0.012,100.114
765,3573.966,4435.2538,-16.652,30.860,177.76,2.109,0.946,-16.568,29.918,0.4538,0.1532,0.039,0.000,0.200,0.007,99.826
766,3578.466,4338.0290,-16.759,30.832,178.87,2.128,0.933,-16.724,29.901,0.4684,0.1848,0.042,0.000,0.200,0.005,49.971
767,3583.067,4381.9163,-16.865,30.803,180.00,2.144,0.913,-16.724,29.901,0.4590,0.2023,0.044,0.000,0.199,0.011,50.152
768,3587.566,4292.9698,-16.973,30.770,-178.83,2.166,0.893,-16.880,29.882,0.4532,0.1924,0.043,0.000,0.199,0.011,100.086
769,3592.217,4375.0993,-17.080,30.734,-177.64,2.183,0.874,-17.036,29.861,0.4416,0.1806,0.042,0.000,0.199,0.006,99.947
770,3596.767,4337.5093,-17.188,30.696,-176.46,2.203,0.849,-17.036,29.861,0.4460,0.2367,0.047,0.000,0.199,0.017,100.452
771,3601.517,4450.3966,-17.297,30.656,-175.32,2.238,0.824,-17.191,29.839,0.4215,0.2432,0.048,0.000,0.199,0.006,99.867
772,3606.067,4383.4846,-17.406,30.614,-174.16,2.269,0.801,-17.347,29.815,0.4129,0.3041,0.054,0.000,0.199,0.014,50.378
773,3610.767,4423.4735,-17.516,30.570,-173.02,2.300,0.774,-17.347,29.815,0.3982,0.3211,0.056,0.000,0.199,0.014,99.783
774,3615.417,4409.4857,-17.627,30.525,-171.90,2.343,0.746,-17.502,29.790,0.3919,0.2953,0.054,0.000,0.200,-0.004,99.983
775,3620.267,4555.2685,-17.739,30.478,-170.82,2.386,0.720,-17.656,29.763,0.3941,0.2610,0.051,0.000,0.200,-0.026,99.914
776,3625.017,4532.8080,-17.853,30.430,-169.76,2.421,0.695,-17.656,29.763,0.3812,0.2574,0.051,0.000,0.200,-0.034,100.807
777,3629.918,4600.9047,-17.967,30.378,-168.69,2.450,0.662,-17.811,29.734,0.3743,0.2146,0.048,0.000,0.199,-0.045,100.559
778,3634.317,4208.4841,-18.082,30.324,-167.60,2.481,0.631,-17.965,29.704,0.3612,0.1891,0.046,0.000,0.199,-0.030,49.762
779,3638.968,4387.7665,-18.197,30.268,-166.52,2.507,0.601,-18.119,29.672,0.3290,0.1095,0.039,0.000,0.199,-0.028,100.009
780,3643.517,4382.4044,-18.313,30.210,-165.47,2.535,0.571,-18.119,29.672,0.3155,0.0530,0.034,0.000,0.199,-0.001,49.695
781,3648.318,4540.6834,-18.428,30.151,-164.47,2.549,0.536,-18.272,29.639,0.3046,0.0061,0.030,0.000,0.199,0.017,100.527
782,3653.017,4483.8675,-18.544,30.092,-163.55,2.552,0.503,-18.425,29.604,0.2908,0.0491,0.034,0.000,0.199,0.031,100.747
783,3657.717,4408.8958,-18.659,30.032,-162.68,2.552,0.472,-18.578,29.567,0.2732,-0.0043,0.029,0.000,0.198,0.022,100.073
784,3662.217,4269.4932,-18.774,29.971,-161.83,2.548,0.445,-18.730,29.529,0.2645,-0.0266,0.027,0.000,0.198,0.008,100.863
785,3666.967,4494.5458,-18.888,29.910,-161.02,2.549,0.413,-18.730,29.529,0.2562,-0.0570,0.025,0.000,0.197,0.011,100.031
786,3671.467,4321.7822,-19.002,29.849,-160.26,2.545,0.379,-18.882,29.489,0.2309,-0.0677,0.024,0.000,0.197,0.003,50.428
787,3676.117,4358.5751,-19.115,29.787,-159.54,2.538,0.349,-19.034,29.447,0.2314,-0.0808,0.022,0.000,0.196,0.015,100.099
788,3680.617,4323.9258,-19.227,29.725,-158.86,2.524,0.323,-19.185,29.404,0.2028,-0.0680,0.023,0.000,0.196,0.008,49.689
789,3685.318,4410.8916,-19.338,29.663,-158.22,2.516,0.301,-19.185,29.404,0.2017,0.0116,0.030,0.000,0.196,0.001,100.292
790,3689.718,4225.1573,-19.449,29.601,-157.63,2.516,0.266,-19.335,29.360,0.1962,0.0901,0.037,0.000,0.196,-0.008,50.022
791,3694.318,4328.8292,-19.558,29.538,-157.06,2.523,0.236,-19.486,29.314,0.1599,0.0807,0.037,0.000,0.196,-0.014,99.459
792,3698.668,4164.8199,-19.668,29.475,-156.52,2.540,0.212,-19.635,29.266,0.1518,0.0339,0.033,0.000,0.196,-0.018,50.130
793,3703.318,4393.9081,-19.779,29.412,-156.01,2.550,0.196,-19.784,29.217,0.1366,0.0727,0.036,0.000,0.196,-0.010,99.976
794,3708.068,4501.7467,-19.889,29.349,-155.56,2.546,0.169,-19.784,29.217,0.1231,0.0957,0.038,0.000,0.197,-0.009,100.127
795,3712.669,4324.0954,-20.000,29.287,-155.16,2.545,0.138,-19.933,29.166,0.1069,0.0886,0.038,0.000,0.198,-0.001,99.825
796,3717.218,4317.3754,-20.111,29.224,-154.81,2.552,0.115,-20.081,29.113,0.1040,0.0538,0.035,0.000,0.198,0.001,100.187
797,3721.969,4459.7195,-20.223,29.161,-154.49,2.559,0.102,-20.229,29.059,0.0839,0.0500,0.034,0.000,0.199,0.002,100.092
798,3726.618,4415.1475,-20.335,29.099,-154.19,2.564,0.103,-20.376,29.004,0.0886,0.0055,0.030,0.000,0.199,0.009,99.532
799,3731.169,4286.4943,-20.448,29.036,-153.93,2.562,0.079,-20.376,29.004,0.0764,-0.0354,0.027,0.000,0.199,0.010,100.141
800,3735.818,4406.8020,-20.560,28.973,-153.69,2.560,0.046,-20.522,28.947,0.0706,-0.0925,0.022,0.000,0.199,0.014,99.904
801,3740.319,4270.3511,-20.672,28.910,-153.46,2.550,0.023,-20.668,28.888,0.0552,-0.0131,0.029,0.000,0.199,0.020,50.612
802,3744.868,4298.6563,-20.783,28.848,-153.25,2.540,0.036,-20.813,28.828,0.0466,-0.0501,0.025,0.000,0.199,0.018,99.636
803,3749.269,4114.2577,-20.895,28.786,-153.08,2.530,0.066,-20.957,28.766,0.0400,-0.0263,0.027,0.000,0.199,0.024,100.559
804,3753.819,4325.5534,-21.006,28.725,-152.93,2.524,0.064,-20.957,28.766,0.0517,-0.0451,0.026,0.000,0.199,0.023,99.920
805,3758.469,4348.2240,-21.117,28.664,-152.82,2.518,0.042,-21.101,28.703,0.0661,-0.0631,0.024,0.000,0.199,0.025,100.097
806,3763.068,4448.0269,-21.227,28.603,-152.70,2.512,0.039,-21.244,28.639,0.0583,-0.0545,0.025,0.000,0.199,0.024,50.201
807,3767.519,4217.9214,-21.337,28.542,-152.55,2.507,0.058,-21.387,28.572,0.0721,-0.0825,0.022,0.000,0.198,0.027,50.321
808,3772.018,4298.4663,-21.446,28.480,-152.38,2.499,0.086,-21.528,28.505,0.0713,-0.0453,0.025,0.000,0.198,0.029,100.467
809,3776.569,4311.6231,-21.555,28.417,-152.20,2.491,0.091,-21.528,28.505,0.0640,-0.0659,0.024,0.000,0.198,0.030,50.542
810,3781.069,4294.8733,-21.663,28.354,-152.01,2.489,0.081,-21.670,28.436,0.0709,-0.0200,0.028,0.000,0.198,0.035,99.729
811,3785.519,4220.4943,-21.770,28.292,-151.82,2.480,0.084,-21.810,28.365,0.0743,-0.0968,0.021,0.000,0.198,0.035,50.481
812,3790.169,4428.8718,-21.877,28.228,-151.63,2.476,0.097,-21.949,28.293,0.0794,-0.0323,0.026,0.000,0.198,0.030,100.145
813,3794.869,4443.3508,-21.983,28.164,-151.43,2.470,0.119,-22.088,28.220,0.0907,0.0035,0.029,0.000,0.198,0.025,100.047
814,3799.469,4361.1660,-22.088,28.100,-151.22,2.466,0.119,-22.088,28.220,0.0992,-0.0428,0.025,0.000,0.198,0.021,100.034
815,3804.019,4322.8363,-22.193,28.035,-150.99,2.466,0.114,-22.226,28.145,0.1079,-0.0293,0.026,0.000,0.198,0.021,49.736
816,3808.619,4390.1708,-22.298,27.969,-150.74,2.464,0.119,-22.364,28.068,0.1076,-0.0164,0.028,0.000,0.198,0.012,100.115
817,3813.269,4381.5752,-22.402,27.901,-150.46,2.461,0.133,-22.500,27.990,0.1154,-0.0024,0.029,0.000,0.198,0.014,99.992
818,3817.769,4288.6082,-22.505,27.833,-150.16,2.459,0.152,-22.636,27.911,0.1121,0.0269,0.031,0.000,0.198,0.011,99.999
819,3822.469,4467.8369,-22.607,27.764,-149.86,2.462,0.149,-22.636,27.911,0.1338,0.0298,0.032,0.000,0.198,0.012,50.032
820,3827.169,4544.6763,-22.710,27.695,-149.56,2.465,0.149,-22.770,27.830,0.1362,0.0223,0.031,0.000,0.198,0.014,50.071
821,3831.969,4543.2844,-22.812,27.624,-149.24,2.468,0.155,-22.904,27.748,0.1332,0.0643,0.035,0.000,0.198,0.015,100.511
822,3836.569,4376.5777,-22.913,27.552,-148.90,2.476,0.168,-23.037,27.665,0.1089,0.0481,0.033,0.000,0.198,0.025,100.142
823,3841.120,4282.0517,-23.015,27.479,-148.54,2.490,0.185,-23.170,27.580,0.1153,0.0810,0.036,0.000,0.198,0.039,100.115
824,3845.719,4383.9814,-23.116,27.406,-148.20,2.493,0.182,-23.170,27.580,0.1101,0.0637,0.035,0.000,0.198,0.044,100.166
825,3850.370,4424.4635,-23.218,27.332,-147.89,2.503,0.182,-23.301,27.494,0.1093,0.0841,0.037,0.000,0.198,0.047,49.908
826,3854.920,4311.3959,-23.319,27.258,-147.59,2.515,0.186,-23.431,27.406,0.1219,0.0681,0.036,0.000,0.199,0.041,99.509
827,3859.670,4501.6716,-23.421,27.183,-147.28,2.526,0.194,-23.561,27.317,0.1334,0.0366,0.033,0.000,0.199,0.035,50.383
828,3864.270,4352.3192,-23.523,27.107,-146.96,2.537,0.205,-23.689,27.227,0.1332,-0.0024,0.029,0.000,0.198,0.032,100.794
829,3868.820,4268.9855,-23.624,27.029,-146.61,2.545,0.208,-23.689,27.227,0.1322,-0.0067,0.029,0.000,0.198,0.025,99.856
830,3873.319,4291.2646,-23.725,26.951,-146.24,2.545,0.206,-23.817,27.135,0.1227,-0.0051,0.029,0.000,0.198,0.019,100.189
831,3877.870,4275.1956,-23.825,26.872,-145.86,2.544,0.208,-23.943,27.042,0.1422,-0.0291,0.027,0.000,0.198,0.014,100.673
832,3882.519,4410.2243,-23.924,26.792,-145.50,2.542,0.213,-24.069,26.948,0.1554,-0.0379,0.026,0.000,0.198,-0.001,99.958
833,3887.070,4341.0181,-24.023,26.711,-145.15,2.539,0.222,-24.194,26.852,0.1412,-0.0327,0.027,0.000,0.198,-0.017,50.027
834,3891.620,4316.1584,-24.120,26.630,-144.77,2.535,0.234,-24.317,26.755,0.1376,-0.0277,0.027,0.000,0.198,-0.031,99.976
835,3896.070,4216.7292,-24.217,26.548,-144.37,2.527,0.231,-24.317,26.755,0.1269,-0.0411,0.026,0.000,0.198,-0.035,49.892
836,3900.870,4564.3879,-24.313,26.465,-143.97,2.517,0.230,-24.440,26.657,0.1274,-0.0422,0.026,0.000,0.198,-0.034,99.990
837,3905.520,4385.7570,-24.409,26.383,-143.61,2.508,0.232,-24.561,26.558,0.1208,-0.0839,0.022,0.000,0.198,-0.033,100.096
838,3909.970,4207.2777,-24.504,26.300,-143.27,2.497,0.237,-24.682,26.457,0.1211,-0.0850,0.022,0.000,0.198,-0.034,100.459
839,3914.770,4526.0343,-24.599,26.217,-142.93,2.487,0.245,-24.801,26.355,0.1200,-0.0394,0.026,0.000,0.198,-0.029,100.079
840,3919.369,4391.8273,-24.693,26.135,-142.60,2.480,0.246,-24.801,26.355,0.1158,-0.0523,0.024,0.000,0.198,-0.026,100.049
841,3923.971,4361.4187,-24.786,26.052,-142.27,2.476,0.240,-24.920,26.252,0.1160,-0.0082,0.028,0.000,0.198,-0.019,50.430
842,3928.470,4278.8292,-24.878,25.969,-141.95,2.474,0.239,-25.037,26.147,0.1210,0.0333,0.032,0.000,0.198,-0.016,99.894
843,3933.170,4426.0060,-24.970,25.886,-141.63,2.477,0.240,-25.153,26.041,0.1292,-0.0234,0.027,0.000,0.198,-0.012,99.864
844,3937.670,4284.3951,-25.062,25.802,-141.31,2.481,0.245,-25.268,25.935,0.1410,-0.0513,0.024,0.000,0.198,-0.016,100.057
845,3942.170,4291.6501,-25.153,25.716,-140.97,2.483,0.247,-25.268,25.935,0.1431,-0.0654,0.023,0.000,0.198,-0.025,50.625
846,3946.770,4352.2221,-25.242,25.630,-140.60,2.477,0.241,-25.382,25.826,0.1591,-0.0207,0.027,0.000,0.198,-0.027,100.782
847,3951.321,4310.6458,-25.331,25.544,-140.21,2.468,0.239,-25.495,25.717,0.1498,0.0377,0.032,0.000,0.197,-0.037,50.916
848,3955.771,4250.5901,-25.418,25.456,-139.81,2.464,0.241,-25.607,25.607,0.1503,0.0406,0.033,0.000,0.197,-0.035,50.167
849,3960.321,4276.2471,-25.505,25.367,-139.40,2.469,0.248,-25.717,25.495,0.1523,0.0688,0.035,0.000,0.197,-0.040,99.884
850,3964.772,4204.3925,-25.591,25.278,-138.99,2.473,0.251,-25.717,25.495,0.1692,0.0679,0.035,0.000,0.197,-0.047,100.086
851,3969.321,4283.5592,-25.677,25.188,-138.59,2.480,0.245,-25.826,25.382,0.1562,0.0393,0.033,0.000,0.198,-0.049,99.516
852,3973.721,4173.8878,-25.763,25.096,-138.16,2.490,0.243,-25.935,25.268,0.1632,0.0092,0.030,0.000,0.198,-0.044,100.091
853,3978.071,4074.9304,-25.848,25.003,-137.72,2.496,0.245,-26.041,25.153,0.1610,0.0637,0.035,0.000,0.198,-0.034,99.911
854,3982.421,4105.3309,-25.932,24.910,-137.27,2.502,0.250,-26.147,25.037,0.1612,0.0332,0.032,0.000,0.198,-0.027,99.946
855,3986.971,4255.3125,-26.016,24.815,-136.82,2.513,0.258,-26.147,25.037,0.1714,0.0128,0.030,0.000,0.198,-0.025,99.979
856,3991.521,4304.3037,-26.099,24.720,-136.38,2.519,0.251,-26.252,24.920,0.1665,0.0106,0.030,0.000,0.198,-0.020,100.210
857,3996.121,4309.5153,-26.181,24.624,-135.91,2.527,0.249,-26.355,24.801,0.1707,-0.0024,0.029,0.000,0.197,-0.020,99.705
858,4000.621,4262.7486,-26.262,24.526,-135.44,2.532,0.249,-26.457,24.682,0.1772,-0.0160,0.028,0.000,0.197,-0.019,100.522
859,4005.371,4513.8680,-26.343,24.429,-134.96,2.534,0.253,-26.558,24.561,0.1736,-0.0442,0.025,0.000,0.197,-0.022,50.145
860,4010.071,4462.7255,-26.422,24.330,-134.48,2.531,0.260,-26.657,24.440,0.1761,-0.0784,0.022,0.000,0.197,-0.022,100.039
861,4014.621,4295.9435,-26.500,24.230,-134.00,2.521,0.262,-26.657,24.440,0.1932,-0.0718,0.023,0.000,0.196,-0.020,100.073
862,4019.121,4298.7355,-26.578,24.131,-133.51,2.504,0.258,-26.755,24.317,0.1891,-0.0369,0.026,0.000,0.196,-0.023,50.080
863,4023.622,4243.8505,-26.653,24.031,-133.02,2.491,0.257,-26.852,24.194,0.1886,-0.0578,0.024,0.000,0.196,-0.019,100.040
864,4028.071,4260.0629,-26.727,23.930,-132.51,2.482,0.261,-26.948,24.069,0.1892,-0.0560,0.024,0.000,0.196,-0.023,49.922
865,4032.571,4259.2515,-26.801,23.829,-131.99,2.474,0.268,-27.042,23.943,0.1837,-0.0409,0.025,0.000,0.196,-0.014,50.107
866,4037.022,4294.6802,-26.873,23.727,-131.47,2.467,0.275,-27.042,23.943,0.1950,0.0056,0.029,0.000,0.196,0.002,50.201
867,4041.572,4315.8448,-26.944,23.625,-130.96,2.465,0.271,-27.135,23.817,0.2073,0.0145,0.030,0.000,0.196,0.017,50.241
868,4046.208,4435.4158,-27.013,23.523,-130.45,2.465,0.271,-27.227,23.689,0.2034,-0.0049,0.028,0.000,0.196,0.026,49.361
869,4050.909,4479.7570,-27.082,23.419,-129.91,2.473,0.275,-27.317,23.561,0.1972,0.0179,0.030,0.000,0.196,0.035,50.179
870,4055.609,4536.5308,-27.149,23.314,-129.35,2.476,0.282,-27.406,23.431,0.1878,-0.0009,0.029,0.000,0.196,0.043,50.276
871,4060.108,4276.4146,-27.216,23.209,-128.79,2.475,0.293,-27.406,23.431,0.1895,-0.0080,0.028,0.000,0.196,0.045,50.397
872,4064.858,4547.7979,-27.281,23.104,-128.27,2.465,0.290,-27.494,23.301,0.1856,-0.0148,0.028,0.000,0.196,0.036,49.907
873,4069.259,4148.7925,-27.346,22.998,-127.76,2.455,0.290,-27.580,23.170,0.1948,0.0316,0.032,0.000,0.196,0.034,50.079
874,4073.405,3934.4603,-27.410,22.892,-127.26,2.451,0.293,-27.665,23.037,0.1859,0.0494,0.033,0.000,0.197,0.025,100.126
875,4077.454,3811.2776,-27.474,22.785,-126.74,2.461,0.300,-27.748,22.904,0.1629,0.0427,0.033,0.000,0.197,0.018,50.119
876,4081.655,3966.8716,-27.536,22.677,-126.21,2.472,0.309,-27.830,22.770,0.1658,0.0450,0.033,0.000,0.197,0.029,100.201
877,4086.255,4395.6712,-27.599,22.569,-125.73,2.476,0.307,-27.830,22.770,0.1680,0.0497,0.033,0.000,0.197,0.031,49.017
878,4090.855,4422.7268,-27.661,22.461,-125.28,2.484,0.305,-27.911,22.636,0.1687,0.0959,0.038,0.000,0.197,0.036,50.227
879,4094.955,3854.6635,-27.722,22.352,-124.84,2.496,0.306,-27.990,22.500,0.1752,0.1014,0.038,0.000,0.197,0.040,50.189
880,4099.356,4169.8566,-27.783,22.242,-124.37,2.512,0.310,-28.068,22.364,0.1802,0.1128,0.039,0.000,0.197,0.032,100.111
881,4103.805,4248.1283,-27.843,22.131,-123.89,2.528,0.317,-28.145,22.226,0.1650,0.0911,0.038,0.000,0.197,0.028,49.946
882,4108.205,4175.6093,-27.902,22.018,-123.39,2.541,0.320,-28.145,22.226,0.1512,0.0542,0.034,0.000,0.197,0.026,100.116
883,4112.955,4464.5992,-27.960,21.905,-122.90,2.546,0.318,-28.220,22.088,0.1501,-0.0057,0.029,0.000,0.197,0.032,99.929
884,4117.455,4334.9490,-28.019,21.791,-122.45,2.544,0.317,-28.293,21.949,0.1572,-0.0238,0.028,0.000,0.198,0.023,50.065
885,4121.906,4186.2349,-28.077,21.677,-122.03,2.539,0.317,-28.365,21.810,0.1663,-0.0242,0.028,0.000,0.198,0.003,100.108
886,4126.255,4117.5479,-28.134,21.563,-121.61,2.532,0.320,-28.436,21.670,0.1638,0.0117,0.031,0.000,0.198,-0.011,100.404
887,4130.656,4155.3683,-28.190,21.448,-121.15,2.530,0.325,-28.505,21.528,0.1712,-0.0044,0.029,0.000,0.197,-0.016,50.096
888,4135.156,4262.8448,-28.245,21.332,-120.68,2.531,0.325,-28.505,21.528,0.1810,-0.0634,0.024,0.000,0.197,-0.010,100.580
889,4139.706,4294.9120,-28.299,21.216,-120.21,2.529,0.322,-28.572,21.387,0.1791,-0.0559,0.025,0.000,0.197,-0.007,100.256
890,4144.055,4142.9092,-28.350,21.100,-119.73,2.524,0.322,-28.639,21.244,0.1852,-0.0555,0.025,0.000,0.196,-0.011,100.064
891,4148.655,4315.4553,-28.401,20.983,-119.22,2.519,0.325,-28.703,21.101,0.1885,-0.0563,0.024,0.000,0.196,-0.015,100.140
892,4153.006,4105.3068,-28.449,20.866,-118.71,2.520,0.330,-28.766,20.957,0.1986,0.0085,0.030,0.000,0.196,-0.019,100.233
893,4157.355,4092.3660,-28.497,20.749,-118.19,2.525,0.337,-28.828,20.813,0.1973,-0.0019,0.029,0.000,0.196,-0.021,100.155
894,4161.756,4176.8141,-28.543,20.631,-117.65,2.525,0.338,-28.828,20.813,0.1941,-0.0329,0.026,0.000,0.196,-0.014,100.532
895,4166.405,4362.9907,-28.587,20.513,-117.10,2.524,0.338,-28.888,20.668,0.1879,-0.0687,0.023,0.000,0.196,-0.008,99.859
896,4170.706,4084.1397,-28.631,20.395,-116.55,2.514,0.340,-28.947,20.522,0.1791,-0.0681,0.023,0.000,0.196,-0.002,100.249
897,4175.155,4210.5849,-28.673,20.277,-116.03,2.500,0.345,-29.004,20.376,0.1837,-0.0800,0.022,0.000,0.196,-0.001,50.038
898,4179.405,4046.6897,-28.715,20.159,-115.53,2.483,0.351,-29.059,20.229,0.1759,-0.0533,0.024,0.000,0.196,0.002,100.454
899,4184.006,4330.4838,-28.756,20.041,-115.04,2.472,0.357,-29.059,20.229,0.1690,-0.0358,0.026,0.000,0.196,0.005,100.143
900,4188.455,4213.3603,-28.796,19.924,-114.55,2.464,0.354,-29.113,20.081,0.1626,0.0177,0.031,0.000,0.196,0.015,100.096
901,4192.805,4128.0931,-28.835,19.806,-114.08,2.459,0.354,-29.166,19.933,0.1516,-0.0280,0.026,0.000,0.196,0.023,50.085
902,4196.905,3908.9364,-28.873,19.689,-113.63,2.464,0.356,-29.217,19.784,0.1580,0.0073,0.030,0.000,0.197,0.021,50.254
903,4200.956,3831.9842,-28.912,19.571,-113.20,2.461,0.360,-29.266,19.635,0.1672,0.0230,0.031,0.000,0.197,0.020,50.451
904,4204.856,3699.7735,-28.949,19.454,-112.79,2.461,0.365,-29.266,19.635,0.1570,0.0597,0.034,0.000,0.197,0.008,50.194
905,4208.906,3821.0083,-28.985,19.336,-112.35,2.464,0.361,-29.314,19.486,0.1596,0.0827,0.036,0.000,0.197,0.019,50.079
906,4213.506,4355.2816,-29.021,19.217,-111.90,2.474,0.359,-29.360,19.335,0.1647,0.0897,0.037,0.000,0.197,0.020,100.052
907,4217.356,3627.4290,-29.056,19.098,-111.47,2.482,0.360,-29.404,19.185,0.1493,0.1412,0.042,0.000,0.197,0.019,50.387
908,4221.406,3824.3322,-29.089,18.977,-111.03,2.495,0.363,-29.447,19.034,0.1545,0.1627,0.044,0.000,0.197,0.025,100.089
909,4225.306,3690.2217,-29.123,18.856,-110.60,2.509,0.367,-29.489,18.882,0.1644,0.1148,0.040,0.000,0.198,0.023,50.258
910,4229.206,3701.9498,-29.156,18.734,-110.18,2.526,0.364,-29.489,18.882,0.1746,0.1066,0.039,0.000,0.198,0.023,50.153
911,4233.405,3942.5701,-29.188,18.610,-109.74,2.541,0.362,-29.529,18.730,0.1806,0.0662,0.036,0.000,0.198,0.027,100.036
912,4237.406,3794.6184,-29.218,18.485,-109.27,2.557,0.361,-29.567,18.578,0.1765,0.0488,0.034,0.000,0.198,0.037,100.013
913,4241.655,3993.4889,-29.247,18.359,-108.75,2.570,0.363,-29.604,18.425,0.1724,0.0432,0.034,0.000,0.197,0.035,99.999
914,4246.056,4176.0844,-29.275,18.232,-108.24,2.577,0.366,-29.639,18.272,0.1778,0.0388,0.034,0.000,0.197,0.027,100.196
915,4250.506,4153.4008,-29.302,18.106,-107.74,2.585,0.370,-29.672,18.119,0.1691,0.0349,0.033,0.000,0.197,0.014,100.158
916,4254.656,3903.9121,-29.328,17.978,-107.24,2.590,0.372,-29.672,18.119,0.1710,0.0526,0.035,0.000,0.197,-0.006,100.016
917,4258.956,4065.9148,-29.353,17.850,-106.75,2.596,0.369,-29.704,17.965,0.1742,0.0541,0.035,0.000,0.197,-0.014,50.223
918,4263.256,4077.9777,-29.378,17.722,-106.26,2.605,0.367,-29.734,17.811,0.1811,0.0746,0.037,0.000,0.197,-0.029,99.937
919,4267.605,4085.9946,-29.401,17.593,-105.76,2.608,0.368,-29.763,17.656,0.1732,0.0196,0.032,0.000,0.197,-0.035,100.155
920,4271.755,3985.7787,-29.422,17.464,-105.25,2.618,0.370,-29.790,17.502,0.1738,-0.0032,0.030,0.000,0.197,-0.030,50.183
921,4276.056,4081.5353,-29.443,17.334,-104.73,2.626,0.373,-29.815,17.347,0.1832,0.0120,0.032,0.000,0.197,-0.026,49.991
922,4280.356,4130.9090,-29.462,17.204,-104.23,2.625,0.377,-29.839,17.191,0.1817,0.0269,0.033,0.000,0.197,-0.027,49.953
923,4284.706,4066.1580,-29.480,17.073,-103.72,2.630,0.378,-29.839,17.191,0.1698,-0.0066,0.030,0.000,0.197,-0.015,99.992
924,4288.956,4033.9191,-29.497,16.942,-103.19,2.630,0.376,-29.861,17.036,0.1594,0.0250,0.033,0.000,0.197,0.002,99.861
925,4293.506,4266.7695,-29.513,16.811,-102.67,2.626,0.375,-29.882,16.880,0.1627,-0.0490,0.026,0.000,0.197,0.014,100.169
926,4297.856,4159.9839,-29.529,16.680,-102.19,2.619,0.375,-29.901,16.724,0.1630,-0.0818,0.023,0.000,0.198,0.016,50.172
927,4302.455,4305.2330,-29.543,16.550,-101.74,2.611,0.375,-29.918,16.568,0.1588,-0.0802,0.023,0.000,0.198,0.018,100.157
928,4306.656,4024.3646,-29.557,16.419,-101.28,2.599,0.376,-29.933,16.412,0.1724,-0.0873,0.023,0.000,0.198,0.011,50.137
929,4310.906,4003.1853,-29.570,16.289,-100.81,2.592,0.379,-29.947,16.255,0.1739,-0.1124,0.020,0.000,0.197,0.001,50.042
930,4315.206,4065.9192,-29.581,16.160,-100.35,2.580,0.379,-29.947,16.255,0.1467,-0.1168,0.020,0.000,0.197,-0.013,100.199
931,4319.606,4124.2399,-29.591,16.031,-99.86,2.560,0.375,-29.960,16.099,0.1536,-0.1012,0.021,0.000,0.197,-0.010,100.141
932,4323.756,3981.3531,-29.600,15.903,-99.39,2.544,0.372,-29.970,15.942,0.1594,-0.0189,0.028,0.000,0.197,-0.004,50.118
933,4328.056,4014.1164,-29.609,15.775,-98.96,2.532,0.371,-29.979,15.785,0.1582,-0.0181,0.028,0.000,0.197,-0.011,100.247
934,4332.107,3894.9835,-29.616,15.648,-98.54,2.533,0.371,-29.987,15.628,0.1644,-0.0303,0.027,0.000,0.197,-0.015,50.309
935,4336.406,4026.8433,-29.622,15.521,-98.09,2.535,0.373,-29.993,15.471,0.1700,-0.0872,0.022,0.000,0.197,-0.013,99.897
936,4340.706,4084.1155,-29.628,15.393,-97.63,2.533,0.373,-29.993,15.471,0.1683,-0.0264,0.027,0.000,0.197,-0.020,100.084
937,4345.207,4220.6537,-29.632,15.266,-97.16,2.528,0.368,-29.997,15.314,0.1792,-0.0368,0.026,0.000,0.197,-0.024,100.045
938,4349.557,4101.6238,-29.634,15.140,-96.68,2.526,0.366,-29.999,15.157,0.1689,-0.0288,0.027,0.000,0.196,-0.031,99.870
939,4353.757,3958.5939,-29.635,15.013,-96.20,2.525,0.365,-30.000,15.000,0.1494,-0.0669,0.023,0.000,0.196,-0.036,50.073
940,4358.156,4155.7702,-29.635,14.887,-95.72,2.523,0.366,-29.999,14.843,0.1363,-0.0460,0.025,0.000,0.196,-0.031,100.060
941,4362.556,4119.9027,-29.636,14.761,-95.27,2.511,0.369,-29.997,14.686,0.1536,-0.0824,0.022,0.000,0.197,-0.028,100.113
942,4366.857,4062.3248,-29.636,14.636,-94.88,2.496,0.364,-29.997,14.686,0.1587,-0.0751,0.023,0.000,0.197,-0.036,100.191
943,4371.206,4141.4414,-29.635,14.511,-94.51,2.482,0.358,-29.993,14.529,0.1560,0.0163,0.031,0.000,0.197,-0.042,50.235
944,4375.407,4025.8672,-29.633,14.386,-94.11,2.477,0.354,-29.987,14.372,0.1607,0.0177,0.031,0.000,0.197,-0.034,50.215
945,4379.657,3988.6396,-29.631,14.262,-93.68,2.480,0.352,-29.979,14.215,0.1636,0.0281,0.032,0.000,0.197,-0.024,100.004
