step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz
1031,41.580,2.1401,-22.582,27.737,-150.45,2.510,0.182,-22.636,27.911,0.0708,0.0145,0.030,0.000,0.198,0.043
1032,41.620,2.5558,-22.667,27.682,-150.23,2.528,0.181,-22.770,27.830,0.0730,-0.0553,0.024,0.000,0.198,-0.009
1033,41.660,2.2563,-22.750,27.627,-150.00,2.525,0.197,-22.904,27.748,0.0805,-0.0789,0.022,0.000,0.198,-0.054
1034,41.700,2.4545,-22.834,27.570,-149.75,2.515,0.192,-22.904,27.748,0.0805,-0.0731,0.023,0.000,0.198,-0.012
1035,41.739,2.7200,-22.917,27.512,-149.47,2.525,0.194,-23.037,27.665,0.0809,-0.0714,0.023,0.000,0.198,0.020
1036,41.781,2.7439,-22.999,27.454,-149.17,2.511,0.212,-23.170,27.580,0.0855,-0.0640,0.023,0.000,0.197,0.024
1037,41.821,2.1464,-23.081,27.395,-148.87,2.493,0.205,-23.170,27.580,0.0826,0.0038,0.029,0.000,0.197,-0.013
1038,41.860,2.3699,-23.161,27.337,-148.56,2.493,0.211,-23.301,27.494,0.0780,0.0391,0.032,0.000,0.197,-0.028
1039,41.900,2.1716,-23.241,27.277,-148.23,2.489,0.225,-23.301,27.494,0.0697,0.0293,0.031,0.000,0.197,-0.012
1040,41.941,2.1737,-23.321,27.217,-147.90,2.495,0.219,-23.431,27.406,0.0711,0.0163,0.030,0.000,0.197,0.001
1041,41.980,2.3593,-23.401,27.157,-147.59,2.491,0.227,-23.561,27.317,0.0658,0.0321,0.032,0.000,0.198,0.026
1042,42.020,2.1647,-23.481,27.096,-147.31,2.494,0.235,-23.561,27.317,0.0604,0.0035,0.029,0.000,0.198,0.032
1043,42.060,2.1658,-23.561,27.036,-147.03,2.509,0.230,-23.689,27.227,0.0574,-0.0019,0.029,0.000,0.198,-0.004
1044,42.101,2.6958,-23.641,26.975,-146.76,2.511,0.238,-23.817,27.135,0.0616,-0.0196,0.027,0.000,0.198,-0.033
1045,42.140,2.1212,-23.721,26.915,-146.52,2.495,0.240,-23.817,27.135,0.0522,-0.0270,0.027,0.000,0.199,-0.019
1046,42.180,2.4720,-23.800,26.855,-146.29,2.492,0.236,-23.943,27.042,0.0579,-0.0106,0.028,0.000,0.199,0.037
1047,42.220,2.3947,-23.880,26.794,-146.07,2.500,0.244,-24.069,26.948,0.0622,-0.0227,0.027,0.000,0.198,0.038
1048,42.260,2.1576,-23.959,26.733,-145.85,2.505,0.241,-24.069,26.948,0.0692,-0.0431,0.025,0.000,0.198,-0.027
1049,42.299,2.6253,-24.038,26.672,-145.63,2.492,0.238,-24.194,26.852,0.0679,-0.0373,0.025,0.000,0.198,-0.055
1050,42.340,2.8939,-24.117,26.611,-145.40,2.483,0.247,-24.317,26.755,0.0765,-0.0404,0.025,0.000,0.198,-0.008
1051,42.380,2.3387,-24.195,26.548,-145.15,2.494,0.241,-24.317,26.755,0.0792,-0.0314,0.026,0.000,0.198,0.026
1052,42.420,2.8165,-24.272,26.485,-144.88,2.480,0.240,-24.440,26.657,0.0787,-0.0763,0.022,0.000,0.197,0.018
1053,42.459,2.5657,-24.348,26.422,-144.62,2.477,0.253,-24.440,26.657,0.0816,-0.0837,0.021,0.000,0.197,-0.032
1054,42.500,2.4639,-24.424,26.358,-144.33,2.476,0.242,-24.561,26.558,0.0839,-0.0681,0.022,0.000,0.197,-0.026
1055,42.541,2.9969,-24.499,26.294,-144.02,2.466,0.245,-24.682,26.457,0.0880,-0.0029,0.028,0.000,0.197,0.005
1056,42.581,2.7685,-24.573,26.229,-143.71,2.462,0.253,-24.682,26.457,0.0955,0.0442,0.032,0.000,0.197,0.008
1057,42.620,2.9383,-24.647,26.163,-143.39,2.442,0.246,-24.801,26.355,0.0923,0.0303,0.031,0.000,0.197,0.004
1058,42.660,2.9698,-24.720,26.097,-143.06,2.456,0.253,-24.920,26.252,0.0935,0.0495,0.033,0.000,0.197,-0.002
1059,42.700,2.8536,-24.792,26.030,-142.70,2.474,0.255,-24.920,26.252,0.0923,0.0090,0.029,0.000,0.196,-0.023
1060,42.741,3.9822,-24.864,25.964,-142.35,2.462,0.252,-25.037,26.147,0.0935,0.0358,0.032,0.000,0.197,-0.011
1061,42.780,2.2418,-24.936,25.895,-141.99,2.466,0.262,-25.153,26.041,0.1044,0.0830,0.036,0.000,0.197,0.008
1062,42.820,2.5971,-25.008,25.827,-141.63,2.472,0.259,-25.153,26.041,0.1121,0.0784,0.036,0.000,0.197,0.050
1063,42.859,2.7644,-25.079,25.757,-141.26,2.483,0.259,-25.268,25.935,0.1077,0.1047,0.038,0.000,0.196,0.002
1064,42.900,3.1825,-25.150,25.687,-140.89,2.487,0.271,-25.382,25.826,0.1059,0.0633,0.035,0.000,0.197,-0.043
1065,42.940,3.6913,-25.219,25.616,-140.50,2.488,0.266,-25.382,25.826,0.1034,0.0874,0.037,0.000,0.197,-0.000
1066,42.981,3.0002,-25.289,25.544,-140.07,2.510,0.269,-25.495,25.717,0.0955,0.0667,0.035,0.000,0.197,0.023
1067,43.022,2.3965,-25.358,25.470,-139.65,2.509,0.282,-25.495,25.717,0.0975,0.0600,0.035,0.000,0.197,0.017
1068,43.061,2.6750,-25.428,25.397,-139.25,2.511,0.276,-25.607,25.607,0.0973,0.0250,0.031,0.000,0.197,0.002
1069,43.100,2.8816,-25.497,25.322,-138.86,2.532,0.280,-25.717,25.495,0.0951,0.0007,0.029,0.000,0.197,-0.004
1070,43.141,2.7568,-25.565,25.249,-138.48,2.536,0.290,-25.717,25.495,0.0956,-0.0089,0.029,0.000,0.197,-0.001
1071,43.180,2.3987,-25.633,25.174,-138.10,2.523,0.284,-25.826,25.382,0.1012,-0.0153,0.028,0.000,0.197,-0.009
1072,43.222,3.4762,-25.701,25.098,-137.73,2.520,0.289,-25.935,25.268,0.0997,-0.0185,0.028,0.000,0.197,-0.022
1073,43.261,5.0088,-25.769,25.023,-137.35,2.521,0.296,-25.935,25.268,0.0973,-0.0812,0.022,0.000,0.197,0.029
1074,43.301,2.2126,-25.836,24.946,-136.95,2.526,0.292,-26.041,25.153,0.0973,-0.0512,0.025,0.000,0.196,0.006
1075,43.340,2.9218,-25.901,24.870,-136.56,2.522,0.297,-26.147,25.037,0.0988,-0.0667,0.023,0.000,0.196,-0.022
1076,43.381,2.8006,-25.967,24.794,-136.17,2.503,0.303,-26.147,25.037,0.1042,-0.0529,0.024,0.000,0.197,-0.022
1077,43.420,2.5858,-26.032,24.717,-135.78,2.499,0.299,-26.252,24.920,0.1058,-0.0093,0.028,0.000,0.197,0.004
1078,43.460,2.4033,-26.095,24.639,-135.39,2.501,0.306,-26.355,24.801,0.1048,-0.0076,0.028,0.000,0.196,0.008
1079,43.502,3.0288,-26.158,24.561,-135.00,2.473,0.310,-26.355,24.801,0.1034,-0.0273,0.026,0.000,0.196,0.008
1080,43.540,2.5971,-26.221,24.483,-134.60,2.486,0.309,-26.457,24.682,0.1007,-0.0583,0.024,0.000,0.196,0.001
1081,43.581,2.0523,-26.281,24.405,-134.18,2.495,0.317,-26.558,24.561,0.1019,-0.0057,0.028,0.000,0.196,0.003
1082,43.620,2.9546,-26.342,24.326,-133.77,2.479,0.319,-26.558,24.561,0.1046,0.0181,0.030,0.000,0.196,-0.004
1083,43.660,2.1032,-26.403,24.247,-133.39,2.463,0.319,-26.657,24.440,0.0974,0.0540,0.034,0.000,0.196,-0.031
1084,43.701,2.1572,-26.463,24.167,-133.01,2.471,0.329,-26.755,24.317,0.1024,0.0369,0.032,0.000,0.196,0.020
1085,43.740,2.8522,-26.522,24.087,-132.61,2.483,0.327,-26.755,24.317,0.1037,0.0367,0.032,0.000,0.196,0.033
1086,43.782,2.2443,-26.581,24.007,-132.21,2.486,0.329,-26.852,24.194,0.1002,0.0395,0.032,0.000,0.196,0.013
1087,43.822,2.4135,-26.640,23.926,-131.82,2.478,0.339,-26.948,24.069,0.0992,0.0411,0.033,0.000,0.196,-0.027
1088,43.861,2.4097,-26.698,23.845,-131.42,2.487,0.336,-26.948,24.069,0.1025,0.0149,0.030,0.000,0.197,-0.005
1089,43.901,2.1033,-26.756,23.763,-131.03,2.496,0.339,-27.042,23.943,0.0956,-0.0156,0.028,0.000,0.197,0.012
1090,43.941,2.3118,-26.813,23.680,-130.64,2.483,0.349,-27.042,23.943,0.0947,0.0529,0.034,0.000,0.197,0.026
1091,43.980,2.1497,-26.869,23.599,-130.25,2.496,0.344,-27.135,23.817,0.0946,0.0826,0.036,0.000,0.197,0.010
1092,44.021,2.6162,-26.925,23.515,-129.86,2.506,0.348,-27.227,23.689,0.0977,0.0540,0.034,0.000,0.197,0.000
1093,44.060,2.1842,-26.981,23.432,-129.48,2.498,0.356,-27.227,23.689,0.1024,0.0334,0.032,0.000,0.197,-0.018
1094,44.101,2.3585,-27.037,23.348,-129.13,2.499,0.352,-27.317,23.561,0.0987,0.0376,0.033,0.000,0.197,-0.033
1095,44.140,5.0832,-27.092,23.264,-128.76,2.511,0.356,-27.406,23.431,0.1024,0.0493,0.034,0.000,0.197,0.020
1096,44.180,2.2501,-27.147,23.178,-128.36,2.524,0.363,-27.406,23.431,0.1007,0.0215,0.031,0.000,0.197,0.021
1097,44.220,2.0392,-27.200,23.092,-127.96,2.528,0.360,-27.494,23.301,0.1044,0.0332,0.032,0.000,0.197,0.013
1098,44.261,2.6079,-27.254,23.006,-127.56,2.516,0.365,-27.580,23.170,0.0994,0.0310,0.032,0.000,0.197,-0.027
1099,44.302,2.5095,-27.307,22.919,-127.16,2.526,0.371,-27.580,23.170,0.0915,-0.0171,0.028,0.000,0.197,-0.027
1100,44.341,2.1322,-27.359,22.832,-126.75,2.533,0.369,-27.665,23.037,0.0866,0.0079,0.030,0.000,0.197,-0.001
1101,44.381,2.1218,-27.411,22.744,-126.35,2.528,0.374,-27.748,22.904,0.0890,0.0049,0.030,0.000,0.197,0.031
1102,44.420,2.0471,-27.462,22.657,-125.98,2.528,0.378,-27.748,22.904,0.0849,-0.0025,0.029,0.000,0.197,0.023
1103,44.460,2.1487,-27.513,22.570,-125.63,2.534,0.375,-27.830,22.770,0.0881,0.0345,0.033,0.000,0.197,-0.001
1104,44.500,2.0892,-27.564,22.482,-125.28,2.534,0.380,-27.911,22.636,0.0845,0.0395,0.033,0.000,0.197,-0.021
1105,44.540,2.1085,-27.614,22.394,-124.95,2.521,0.383,-27.911,22.636,0.0796,0.0050,0.030,0.000,0.198,-0.035
1106,44.580,2.6799,-27.665,22.306,-124.61,2.528,0.379,-27.990,22.500,0.0779,0.0037,0.030,0.000,0.198,0.004
1107,44.620,2.1154,-27.715,22.217,-124.27,2.535,0.382,-28.068,22.364,0.0906,-0.0053,0.029,0.000,0.198,0.036
1108,44.660,2.3238,-27.765,22.128,-123.95,2.549,0.384,-28.068,22.364,0.0939,0.0169,0.031,0.000,0.197,0.018
1109,44.700,2.3756,-27.814,22.039,-123.64,2.532,0.380,-28.145,22.226,0.0897,0.0078,0.030,0.000,0.197,-0.019
1110,44.740,4.5600,-27.863,21.950,-123.33,2.524,0.383,-28.220,22.088,0.0930,-0.0006,0.030,0.000,0.197,-0.034
1111,44.779,2.2098,-27.911,21.860,-123.00,2.542,0.384,-28.220,22.088,0.0900,0.0195,0.031,0.000,0.197,-0.022
1112,44.820,1.9695,-27.957,21.769,-122.63,2.544,0.381,-28.293,21.949,0.0873,0.0832,0.037,0.000,0.197,0.008
1113,44.860,2.0482,-28.004,21.678,-122.26,2.534,0.385,-28.365,21.810,0.0892,0.0409,0.033,0.000,0.197,0.032
1114,44.900,2.3667,-28.050,21.587,-121.90,2.546,0.386,-28.365,21.810,0.0859,0.1083,0.039,0.000,0.197,0.016
1115,44.940,1.9310,-28.095,21.495,-121.54,2.560,0.383,-28.436,21.670,0.0917,0.0365,0.033,0.000,0.197,-0.015
1116,44.980,2.3780,-28.140,21.403,-121.19,2.563,0.386,-28.505,21.528,0.0976,0.0200,0.032,0.000,0.197,-0.028
1117,45.020,2.0489,-28.185,21.310,-120.84,2.565,0.387,-28.505,21.528,0.0960,-0.0058,0.030,0.000,0.198,-0.019
1118,45.061,2.0785,-28.229,21.217,-120.49,2.571,0.383,-28.572,21.387,0.0977,-0.0604,0.025,0.000,0.198,0.023
1119,45.099,2.0618,-28.272,21.122,-120.11,2.570,0.386,-28.639,21.244,0.0944,-0.0696,0.024,0.000,0.197,0.032
1120,45.141,2.7930,-28.314,21.028,-119.71,2.579,0.390,-28.639,21.244,0.0973,-0.0256,0.028,0.000,0.197,0.003
1121,45.180,2.3631,-28.355,20.933,-119.32,2.567,0.386,-28.703,21.101,0.0976,0.0114,0.031,0.000,0.197,-0.022
1122,45.220,2.0305,-28.396,20.839,-118.93,2.547,0.388,-28.766,20.957,0.1014,0.0024,0.030,0.000,0.197,-0.025
1123,45.260,2.3444,-28.437,20.744,-118.56,2.555,0.392,-28.766,20.957,0.1027,-0.0262,0.028,0.000,0.197,-0.018
1124,45.300,2.2130,-28.475,20.650,-118.17,2.569,0.388,-28.828,20.813,0.1026,-0.0202,0.028,0.000,0.197,0.010
1125,45.340,2.3251,-28.513,20.555,-117.76,2.554,0.391,-28.888,20.668,0.1128,-0.0544,0.025,0.000,0.197,0.042
1126,45.382,2.1335,-28.551,20.459,-117.35,2.550,0.396,-28.888,20.668,0.1098,-0.0196,0.028,0.000,0.196,0.023
1127,45.421,4.2333,-28.588,20.363,-116.93,2.559,0.392,-28.947,20.522,0.0968,0.0044,0.030,0.000,0.196,-0.018
1128,45.461,2.4647,-28.623,20.267,-116.50,2.553,0.396,-29.004,20.376,0.0945,-0.0043,0.029,0.000,0.196,-0.041
1129,45.500,2.1805,-28.658,20.170,-116.06,2.544,0.402,-29.004,20.376,0.0969,0.0353,0.033,0.000,0.197,-0.021
1130,45.540,2.1162,-28.693,20.074,-115.65,2.546,0.398,-29.059,20.229,0.0995,0.0153,0.031,0.000,0.197,0.027
1131,45.580,2.0748,-28.727,19.977,-115.25,2.547,0.400,-29.113,20.081,0.1024,0.0280,0.032,0.000,0.197,0.047
1132,45.620,3.0179,-28.760,19.880,-114.88,2.553,0.406,-29.113,20.081,0.0989,-0.0225,0.028,0.000,0.197,0.018
1133,45.660,2.0485,-28.793,19.783,-114.49,2.558,0.402,-29.166,19.933,0.0950,-0.0363,0.027,0.000,0.197,-0.017
1134,45.701,2.1997,-28.825,19.686,-114.09,2.554,0.403,-29.217,19.784,0.0962,-0.0193,0.028,0.000,0.197,-0.019
1135,45.740,2.3230,-28.857,19.589,-113.69,2.559,0.409,-29.217,19.784,0.0947,0.0109,0.031,0.000,0.197,-0.023
1136,45.781,2.0914,-28.888,19.491,-113.29,2.555,0.404,-29.266,19.635,0.0998,0.0378,0.033,0.000,0.197,-0.004
1137,45.820,2.0365,-28.918,19.393,-112.91,2.538,0.406,-29.314,19.486,0.1006,-0.0013,0.030,0.000,0.197,0.041
1138,45.859,2.4281,-28.948,19.295,-112.53,2.541,0.412,-29.314,19.486,0.1028,-0.0182,0.028,0.000,0.197,0.033
1139,45.900,2.1827,-28.977,19.197,-112.14,2.563,0.407,-29.360,19.335,0.1034,-0.0594,0.025,0.000,0.196,-0.015
1140,45.941,2.7994,-29.005,19.098,-111.74,2.563,0.409,-29.404,19.185,0.1028,-0.0778,0.023,0.000,0.197,-0.055
1141,45.980,4.8312,-29.032,18.999,-111.32,2.541,0.416,-29.404,19.185,0.1037,-0.1150,0.019,0.000,0.197,-0.021
1142,46.021,2.4119,-29.059,18.900,-110.90,2.540,0.411,-29.447,19.034,0.0982,-0.0704,0.023,0.000,0.197,0.022
1143,46.060,2.5555,-29.084,18.802,-110.48,2.533,0.413,-29.489,18.882,0.1001,-0.0553,0.024,0.000,0.196,0.029
1144,46.100,3.0264,-29.108,18.704,-110.09,2.513,0.420,-29.489,18.882,0.0945,-0.0643,0.024,0.000,0.196,0.013
1145,46.140,2.1841,-29.132,18.606,-109.69,2.512,0.415,-29.529,18.730,0.0927,-0.0930,0.021,0.000,0.196,-0.013
1146,46.180,2.7992,-29.156,18.508,-109.30,2.510,0.417,-29.567,18.578,0.0900,-0.1012,0.020,0.000,0.197,-0.015
1147,46.220,2.2509,-29.179,18.410,-108.92,2.503,0.423,-29.567,18.578,0.0775,-0.0908,0.021,0.000,0.197,-0.021
1148,46.260,3.0327,-29.202,18.312,-108.55,2.480,0.418,-29.604,18.425,0.0840,-0.0216,0.027,0.000,0.197,0.006
1149,46.300,2.8663,-29.224,18.215,-108.20,2.469,0.418,-29.639,18.272,0.0859,-0.0000,0.029,0.000,0.197,0.039
1150,46.340,2.8453,-29.247,18.118,-107.87,2.472,0.421,-29.639,18.272,0.0892,0.0357,0.032,0.000,0.197,0.023
1151,46.379,2.4242,-29.268,18.022,-107.55,2.476,0.416,-29.672,18.119,0.0923,0.0461,0.033,0.000,0.197,-0.042
1152,46.421,2.3063,-29.289,17.925,-107.23,2.466,0.417,-29.704,17.965,0.0979,0.0388,0.032,0.000,0.197,-0.035
1153,46.460,2.1407,-29.309,17.829,-106.89,2.476,0.418,-29.704,17.965,0.0954,-0.0256,0.027,0.000,0.197,0.013
1154,46.500,2.6883,-29.328,17.731,-106.53,2.481,0.414,-29.734,17.811,0.0872,0.0346,0.032,0.000,0.197,0.035
1155,46.540,2.1970,-29.346,17.633,-106.16,2.477,0.417,-29.763,17.656,0.0949,0.0343,0.032,0.000,0.196,0.002
1156,46.580,2.4666,-29.364,17.535,-105.79,2.486,0.417,-29.763,17.656,0.0902,0.0304,0.032,0.000,0.197,-0.014
1157,46.620,2.2059,-29.382,17.436,-105.43,2.484,0.413,-29.790,17.502,0.0935,0.0108,0.030,0.000,0.197,-0.003
1158,46.660,2.2935,-29.399,17.338,-105.07,2.490,0.417,-29.815,17.347,0.0846,-0.0063,0.029,0.000,0.197,0.008
1159,46.700,2.2925,-29.414,17.239,-104.73,2.488,0.415,-29.815,17.347,0.0873,-0.0122,0.028,0.000,0.197,-0.002
1160,46.741,2.9662,-29.430,17.140,-104.38,2.487,0.412,-29.839,17.191,0.0912,-0.0071,0.028,0.000,0.197,0.021
1161,46.780,3.8336,-29.446,17.041,-104.03,2.501,0.416,-29.861,17.036,0.0890,-0.0099,0.028,0.000,0.197,0.002
1162,46.820,2.2636,-29.460,16.944,-103.68,2.498,0.411,-29.861,17.036,0.0937,0.0080,0.030,0.000,0.197,-0.031
1163,46.860,2.3181,-29.474,16.845,-103.33,2.483,0.409,-29.882,16.880,0.0984,0.0508,0.034,0.000,0.197,-0.016
1164,46.900,3.0986,-29.487,16.746,-102.98,2.488,0.414,-29.901,16.724,0.0971,0.0291,0.032,0.000,0.197,0.014
1165,46.940,3.0503,-29.500,16.646,-102.62,2.491,0.408,-29.901,16.724,0.1094,0.0074,0.030,0.000,0.197,0.040
1166,46.980,3.3086,-29.512,16.547,-102.25,2.496,0.407,-29.918,16.568,0.0947,-0.0494,0.025,0.000,0.196,-0.003
1167,47.020,2.3104,-29.522,16.447,-101.86,2.503,0.413,-29.933,16.412,0.0914,-0.0027,0.029,0.000,0.197,-0.035
1168,47.060,2.4262,-29.532,16.347,-101.46,2.496,0.406,-29.933,16.412,0.0929,0.0140,0.030,0.000,0.197,0.002
1169,47.100,2.7730,-29.542,16.247,-101.07,2.493,0.406,-29.947,16.255,0.0926,0.0224,0.031,0.000,0.197,0.014
1170,47.140,2.8281,-29.551,16.147,-100.71,2.489,0.411,-29.947,16.255,0.0931,0.0276,0.032,0.000,0.197,-0.006
1171,47.180,2.8627,-29.559,16.047,-100.37,2.481,0.404,-29.960,16.099,0.0951,-0.0166,0.028,0.000,0.197,0.009
1172,47.219,2.3348,-29.567,15.948,-100.02,2.503,0.403,-29.970,15.942,0.1051,0.0125,0.030,0.000,0.197,0.005
1173,47.260,2.8869,-29.574,15.848,-99.64,2.506,0.407,-29.970,15.942,0.0989,0.0226,0.031,0.000,0.197,-0.012
1174,47.300,2.3826,-29.580,15.747,-99.27,2.485,0.401,-29.979,15.785,0.0951,0.0543,0.034,0.000,0.197,-0.026
1175,47.340,2.6152,-29.586,15.647,-98.89,2.493,0.401,-29.987,15.628,0.1025,0.1009,0.038,0.000,0.197,-0.010
1176,47.380,3.0010,-29.591,15.548,-98.50,2.498,0.404,-29.987,15.628,0.0934,0.0712,0.036,0.000,0.197,0.048
1177,47.419,2.7589,-29.595,15.447,-98.11,2.512,0.398,-29.993,15.471,0.0958,0.0541,0.034,0.000,0.196,0.013
1178,47.460,3.1586,-29.599,15.346,-97.73,2.521,0.399,-29.997,15.314,0.1063,0.0525,0.034,0.000,0.197,-0.020
1179,47.500,2.4425,-29.602,15.245,-97.35,2.523,0.401,-29.997,15.314,0.1025,-0.0239,0.027,0.000,0.197,-0.003
1180,47.541,2.9064,-29.604,15.143,-96.97,2.534,0.395,-29.999,15.157,0.1133,-0.0386,0.026,0.000,0.197,0.006
1181,47.580,2.1225,-29.605,15.041,-96.58,2.536,0.397,-30.000,15.000,0.1016,-0.0156,0.028,0.000,0.197,-0.012
1182,47.620,2.5846,-29.606,14.939,-96.18,2.514,0.399,-30.000,15.000,0.1089,0.0131,0.031,0.000,0.197,0.000
1183,47.659,2.3858,-29.605,14.838,-95.76,2.527,0.394,-29.999,14.843,0.1179,0.0170,0.031,0.000,0.197,0.010
1184,47.700,2.6529,-29.604,14.736,-95.34,2.536,0.396,-29.997,14.686,0.1231,0.0470,0.034,0.000,0.196,0.007
1185,47.740,2.1927,-29.601,14.635,-94.93,2.519,0.399,-29.997,14.686,0.1194,0.0349,0.033,0.000,0.196,-0.019
1186,47.780,3.1848,-29.598,14.534,-94.52,2.520,0.395,-29.993,14.529,0.1181,-0.0543,0.025,0.000,0.196,-0.045
1187,47.819,2.5108,-29.593,14.432,-94.07,2.537,0.398,-29.987,14.372,0.1182,-0.0336,0.027,0.000,0.196,0.018
1188,47.859,2.6423,-29.587,14.331,-93.58,2.536,0.402,-29.987,14.372,0.1183,-0.0191,0.028,0.000,0.196,0.033
1189,47.900,2.7610,-29.580,14.229,-93.10,2.533,0.399,-29.979,14.215,0.1179,-0.0182,0.028,0.000,0.196,-0.006
1190,47.940,4.3657,-29.573,14.127,-92.62,2.524,0.404,-29.970,14.058,0.1152,-0.0126,0.028,0.000,0.196,-0.014
1191,47.981,3.0443,-29.564,14.026,-92.15,2.520,0.408,-29.970,14.058,0.1109,0.0125,0.031,0.000,0.196,0.008
1192,48.019,2.6228,-29.555,13.925,-91.68,2.519,0.405,-29.960,13.901,0.1108,-0.0457,0.025,0.000,0.196,-0.012
1193,48.059,2.3604,-29.545,13.824,-91.24,2.509,0.410,-29.947,13.745,0.1059,-0.0445,0.025,0.000,0.196,-0.021
1194,48.099,2.5235,-29.535,13.723,-90.81,2.506,0.413,-29.947,13.745,0.1029,-0.0564,0.024,0.000,0.197,0.030
1195,48.140,2.5366,-29.525,13.624,-90.38,2.516,0.410,-29.933,13.588,0.1052,-0.0727,0.023,0.000,0.196,0.035
1196,48.180,2.3697,-29.514,13.524,-89.96,2.511,0.414,-29.918,13.432,0.1023,-0.0741,0.023,0.000,0.196,0.004
1197,48.219,2.5506,-29.502,13.424,-89.56,2.486,0.416,-29.918,13.432,0.0901,-0.0441,0.025,0.000,0.196,-0.050
1198,48.260,2.4227,-29.491,13.324,-89.17,2.481,0.413,-29.901,13.276,0.0975,-0.0496,0.025,0.000,0.197,-0.020
1199,48.300,2.8476,-29.478,13.225,-88.77,2.482,0.417,-29.882,13.120,0.1002,0.0117,0.030,0.000,0.197,0.029
1200,48.342,2.6195,-29.466,13.126,-88.38,2.469,0.416,-29.882,13.120,0.0949,0.0039,0.029,0.000,0.197,0.031
1201,48.380,3.2101,-29.452,13.029,-88.02,2.468,0.414,-29.861,12.964,0.1028,0.0268,0.031,0.000,0.196,-0.007
1202,48.420,2.1994,-29.439,12.931,-87.64,2.476,0.419,-29.839,12.809,0.1036,-0.0030,0.029,0.000,0.196,-0.015
1203,48.460,2.3946,-29.424,12.832,-87.26,2.475,0.416,-29.839,12.809,0.1020,0.0149,0.030,0.000,0.197,-0.025
1204,48.500,2.7010,-29.409,12.734,-86.88,2.473,0.415,-29.815,12.653,0.0987,0.0098,0.030,0.000,0.197,-0.010
1205,48.540,2.7848,-29.392,12.636,-86.49,2.468,0.421,-29.790,12.498,0.1070,0.0348,0.032,0.000,0.197,0.040
1206,48.579,2.4584,-29.375,12.537,-86.09,2.485,0.416,-29.790,12.498,0.1083,0.0309,0.032,0.000,0.196,0.024
1207,48.619,2.4782,-29.358,12.439,-85.69,2.486,0.417,-29.763,12.344,0.1103,0.0055,0.030,0.000,0.196,-0.024
1208,48.661,2.4911,-29.339,12.342,-85.32,2.467,0.424,-29.763,12.344,0.1089,0.0780,0.036,0.000,0.197,-0.046
1209,48.700,2.6538,-29.320,12.244,-84.92,2.494,0.418,-29.734,12.189,0.1055,0.0696,0.035,0.000,0.197,-0.011
1210,48.740,2.9787,-29.299,12.146,-84.48,2.497,0.420,-29.704,12.035,0.1011,0.0635,0.035,0.000,0.197,0.044
1211,48.780,2.7838,-29.278,12.048,-84.05,2.496,0.426,-29.704,12.035,0.1032,0.0259,0.032,0.000,0.196,0.042
1212,48.820,2.9734,-29.256,11.950,-83.63,2.507,0.422,-29.672,11.881,0.0985,0.0103,0.030,0.000,0.197,-0.012
1213,48.860,2.8006,-29.234,11.851,-83.22,2.515,0.423,-29.639,11.728,0.1010,-0.0285,0.027,0.000,0.197,-0.026
1214,48.900,3.3779,-29.211,11.753,-82.82,2.513,0.429,-29.639,11.728,0.0983,-0.0088,0.029,0.000,0.197,-0.018
1215,48.941,2.6225,-29.187,11.655,-82.43,2.507,0.424,-29.604,11.575,0.1059,0.0080,0.030,0.000,0.197,0.004
1216,48.979,2.5843,-29.164,11.558,-82.05,2.500,0.426,-29.567,11.422,0.1022,0.0226,0.031,0.000,0.197,0.043
1217,49.020,3.0918,-29.139,11.460,-81.65,2.516,0.430,-29.567,11.422,0.0953,-0.0052,0.029,0.000,0.197,0.022
1218,49.061,3.0758,-29.113,11.363,-81.25,2.517,0.426,-29.529,11.270,0.0933,0.0107,0.030,0.000,0.197,-0.022
1219,49.101,2.4207,-29.087,11.265,-80.85,2.505,0.428,-29.489,11.118,0.0923,0.0196,0.031,0.000,0.197,-0.044
1220,49.141,3.8712,-29.061,11.167,-80.47,2.510,0.431,-29.489,11.118,0.0931,0.0352,0.033,0.000,0.197,-0.009
1221,49.180,2.9675,-29.034,11.070,-80.10,2.515,0.426,-29.447,10.966,0.0925,0.1139,0.040,0.000,0.197,0.036
1222,49.221,2.8950,-29.007,10.973,-79.74,2.512,0.428,-29.404,10.815,0.0963,0.0778,0.037,0.000,0.197,0.043
1223,49.261,3.4167,-28.979,10.875,-79.39,2.523,0.430,-29.404,10.815,0.0954,0.0619,0.035,0.000,0.197,-0.008
1224,49.302,2.1450,-28.950,10.778,-79.02,2.538,0.425,-29.360,10.665,0.0948,0.0669,0.036,0.000,0.197,-0.038
1225,49.342,2.2135,-28.921,10.680,-78.63,2.543,0.426,-29.314,10.514,0.0956,0.0545,0.035,0.000,0.197,-0.029
1226,49.382,2.6845,-28.890,10.582,-78.25,2.552,0.429,-29.314,10.514,0.0975,0.0532,0.035,0.000,0.197,-0.001
1227,49.421,2.9364,-28.859,10.486,-77.87,2.548,0.424,-29.266,10.365,0.0967,-0.0272,0.028,0.000,0.197,0.038
1228,49.461,3.2717,-28.827,10.388,-77.48,2.557,0.426,-29.217,10.216,0.0941,-0.0241,0.028,0.000,0.197,0.031
1229,49.501,2.5475,-28.794,10.290,-77.09,2.575,0.429,-29.217,10.216,0.0926,-0.0329,0.027,0.000,0.197,-0.005
