step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz
1428,65.356,22.0391,-8.885,-0.204,4.13,2.576,0.204,-8.900,0.000,-0.0002,-0.0797,0.023,0.000,0.200,0.007
1429,65.415,23.6965,-8.733,-0.193,4.13,2.568,0.196,-8.700,0.000,-0.0185,0.0121,0.031,0.000,0.200,-0.018
1430,65.475,17.9933,-8.580,-0.181,4.15,2.546,0.182,-8.600,0.000,-0.0170,-0.1034,0.021,0.000,0.199,-0.011
1431,65.515,13.8430,-8.428,-0.170,4.15,2.534,0.173,-8.400,0.000,-0.0166,-0.2054,0.012,0.000,0.200,0.008
1432,65.555,13.8485,-8.326,-0.164,4.12,2.539,0.166,-8.300,0.000,-0.0119,0.0217,0.032,0.000,0.200,-0.006
1433,65.616,24.2929,-8.226,-0.158,4.08,2.523,0.160,-8.200,0.000,0.0047,-0.1798,0.014,0.000,0.200,-0.022
1434,65.676,22.2316,-8.075,-0.149,3.99,2.503,0.151,-8.100,0.000,-0.0015,-0.1217,0.019,0.000,0.200,-0.014
1435,65.735,30.2329,-7.925,-0.140,3.93,2.493,0.142,-7.900,0.000,-0.0123,0.0135,0.031,0.000,0.199,-0.015
1436,65.795,27.6567,-7.777,-0.130,3.93,2.467,0.132,-7.800,0.000,-0.0189,-0.2052,0.011,0.000,0.199,0.016
1437,65.835,14.1010,-7.629,-0.120,3.94,2.474,0.123,-7.600,0.000,-0.0140,0.0075,0.030,0.000,0.199,0.016
1438,65.876,14.4500,-7.530,-0.114,3.91,2.454,0.118,-7.500,0.000,-0.0331,0.0284,0.032,0.000,0.199,0.013
1439,65.915,13.9068,-7.432,-0.109,3.85,2.444,0.113,-7.400,0.000,-0.0080,-0.1741,0.014,0.000,0.200,0.003
1440,65.956,15.0483,-7.335,-0.103,3.79,2.449,0.109,-7.300,0.000,0.0057,-0.1147,0.019,0.000,0.200,-0.005
1441,65.997,14.5130,-7.238,-0.098,3.73,2.447,0.106,-7.200,0.000,-0.0089,-0.0867,0.021,0.000,0.200,0.003
1442,66.055,21.1184,-7.141,-0.093,3.68,2.420,0.101,-7.100,0.000,-0.0280,-0.0562,0.024,0.000,0.200,0.001
1443,66.095,14.6314,-6.996,-0.084,3.67,2.423,0.084,-7.000,0.000,-0.0198,-0.0399,0.025,0.000,0.199,-0.000
1444,66.136,14.4677,-6.899,-0.079,3.66,2.405,0.079,-6.900,0.000,-0.0048,0.0381,0.032,0.000,0.200,0.006
1445,66.196,18.8688,-6.803,-0.074,3.61,2.400,0.074,-6.800,0.000,-0.0101,-0.0646,0.023,0.000,0.200,-0.005
1446,66.236,15.2444,-6.659,-0.066,3.52,2.401,0.078,-6.700,0.000,0.0040,0.0167,0.030,0.000,0.200,-0.019
1447,66.295,28.8036,-6.563,-0.061,3.48,2.409,0.071,-6.600,0.000,-0.0152,0.0941,0.037,0.000,0.200,0.002
1448,66.335,14.7865,-6.419,-0.053,3.45,2.412,0.056,-6.400,0.000,-0.0399,0.0416,0.032,0.000,0.200,-0.012
1449,66.375,14.4449,-6.323,-0.048,3.46,2.419,0.053,-6.300,0.000,-0.0185,0.0968,0.037,0.000,0.200,0.010
1450,66.416,15.3287,-6.227,-0.042,3.46,2.430,0.050,-6.200,0.000,-0.0171,0.2855,0.054,0.000,0.200,0.014
1451,66.455,15.2035,-6.130,-0.037,3.42,2.437,0.047,-6.100,0.000,-0.0161,0.0615,0.035,0.000,0.201,0.013
1452,66.516,26.6153,-6.032,-0.033,3.35,2.442,0.046,-6.000,0.000,-0.0087,-0.0518,0.025,0.000,0.201,-0.010
1453,66.556,13.8557,-5.884,-0.026,3.24,2.475,0.031,-5.900,0.000,-0.0045,0.0646,0.035,0.000,0.201,-0.006
1454,66.615,20.2360,-5.785,-0.022,3.17,2.474,0.027,-5.800,0.000,-0.0085,0.1411,0.042,0.000,0.201,-0.015
1455,66.655,14.6087,-5.637,-0.015,3.12,2.478,0.040,-5.600,0.000,-0.0298,0.0238,0.032,0.000,0.201,-0.027
1456,66.695,16.8935,-5.537,-0.010,3.10,2.491,0.039,-5.500,0.000,-0.0219,-0.0356,0.026,0.000,0.201,-0.003
1457,66.735,14.4910,-5.437,-0.006,3.08,2.506,0.038,-5.400,0.000,-0.0159,0.1068,0.039,0.000,0.201,0.014
1458,66.776,15.3334,-5.339,-0.002,3.04,2.507,0.039,-5.300,0.000,-0.0347,-0.0608,0.024,0.000,0.201,0.010
1459,66.815,15.9458,-5.239,0.002,2.96,2.502,0.039,-5.200,0.000,-0.0267,-0.1813,0.013,0.000,0.201,-0.002
1460,66.854,16.5919,-5.139,0.005,2.88,2.496,0.039,-5.100,0.000,-0.0315,-0.1243,0.018,0.000,0.201,-0.016
1461,66.895,16.9303,-5.039,0.008,2.80,2.485,0.039,-5.000,0.000,-0.0164,-0.1999,0.011,0.000,0.201,0.007
